dex_trade_time,trade_tx,token_sold_symbol,token_bought_symbol,dex_trade_usd,nft_trade_time,nft_tx,nft_token,nft_trade_usd,tx_from_address,tx_to_address,gas_used,gas_price,success,,
1/8/2025 4:10,0xc3636acab4774e8961eb1a0bfe61644e628e01c97a571e0cc3d5ab35194c5bca,WMATIC,WETH,1.029241666,1/8/2025 4:10,0xc3636acab4774e8961eb1a0bfe61644e628e01c97a571e0cc3d5ab35194c5bca,erc721,0.950984211,0x48a3901e62bdbe686fecf6bd7927372d26555228,0xc2c862322e9c97d6244a3506655da95f05246fd8,2580006,35282584557,TRUE,,
1/8/2025 4:10,0xc3636acab4774e8961eb1a0bfe61644e628e01c97a571e0cc3d5ab35194c5bca,WMATIC,WETH,1.029241666,1/8/2025 4:10,0xc3636acab4774e8961eb1a0bfe61644e628e01c97a571e0cc3d5ab35194c5bca,erc721,0.950984211,0x48a3901e62bdbe686fecf6bd7927372d26555228,0xc2c862322e9c97d6244a3506655da95f05246fd8,2580006,35282584557,TRUE,,
1/8/2025 4:10,0xc3636acab4774e8961eb1a0bfe61644e628e01c97a571e0cc3d5ab35194c5bca,WMATIC,WETH,1.029241666,1/8/2025 4:10,0xc3636acab4774e8961eb1a0bfe61644e628e01c97a571e0cc3d5ab35194c5bca,erc721,0.950984211,0x48a3901e62bdbe686fecf6bd7927372d26555228,0xc2c862322e9c97d6244a3506655da95f05246fd8,2580006,35282584557,TRUE,,
1/8/2025 4:10,0xc3636acab4774e8961eb1a0bfe61644e628e01c97a571e0cc3d5ab35194c5bca,WMATIC,WETH,1.029241666,1/8/2025 4:10,0xc3636acab4774e8961eb1a0bfe61644e628e01c97a571e0cc3d5ab35194c5bca,erc721,0.950984211,0x48a3901e62bdbe686fecf6bd7927372d26555228,0xc2c862322e9c97d6244a3506655da95f05246fd8,2580006,35282584557,TRUE,,
1/8/2025 4:10,0xc3636acab4774e8961eb1a0bfe61644e628e01c97a571e0cc3d5ab35194c5bca,WMATIC,WETH,1.029241666,1/8/2025 4:10,0xc3636acab4774e8961eb1a0bfe61644e628e01c97a571e0cc3d5ab35194c5bca,erc721,0.950984211,0x48a3901e62bdbe686fecf6bd7927372d26555228,0xc2c862322e9c97d6244a3506655da95f05246fd8,2580006,35282584557,TRUE,,
1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,WMATIC,USDC,4.019490663,1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,erc721,0.9804851,0x48a3901e62bdbe686fecf6bd7927372d26555228,0xc2c862322e9c97d6244a3506655da95f05246fd8,4980388,36831950808,TRUE,,
1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,WMATIC,USDC,4.019490663,1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,erc721,0.9804851,0x48a3901e62bdbe686fecf6bd7927372d26555228,0xc2c862322e9c97d6244a3506655da95f05246fd8,4980388,36831950808,TRUE,,
1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,WMATIC,USDC,4.019490663,1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,erc721,0.9804851,0x48a3901e62bdbe686fecf6bd7927372d26555228,0xc2c862322e9c97d6244a3506655da95f05246fd8,4980388,36831950808,TRUE,,
1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,WMATIC,USDC,4.019490663,1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,erc721,0.90985944,0x48a3901e62bdbe686fecf6bd7927372d26555228,0xc2c862322e9c97d6244a3506655da95f05246fd8,4980388,36831950808,TRUE,,
1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,WMATIC,USDC,4.019490663,1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,erc721,0.91450158,0x48a3901e62bdbe686fecf6bd7927372d26555228,0xc2c862322e9c97d6244a3506655da95f05246fd8,4980388,36831950808,TRUE,,
1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,WMATIC,USDC,4.019490663,1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,erc721,0.9052173,0x48a3901e62bdbe686fecf6bd7927372d26555228,0xc2c862322e9c97d6244a3506655da95f05246fd8,4980388,36831950808,TRUE,,
1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,WMATIC,USDC,4.019490663,1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,erc721,0.90985944,0x48a3901e62bdbe686fecf6bd7927372d26555228,0xc2c862322e9c97d6244a3506655da95f05246fd8,4980388,36831950808,TRUE,,
1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,WMATIC,USDC,4.019490663,1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,erc721,0.909854798,0x48a3901e62bdbe686fecf6bd7927372d26555228,0xc2c862322e9c97d6244a3506655da95f05246fd8,4980388,36831950808,TRUE,,
1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,WMATIC,USDC,4.019490663,1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,erc721,0.909854798,0x48a3901e62bdbe686fecf6bd7927372d26555228,0xc2c862322e9c97d6244a3506655da95f05246fd8,4980388,36831950808,TRUE,,
1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,WMATIC,USDC,4.019490663,1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,erc721,0.9052173,0x48a3901e62bdbe686fecf6bd7927372d26555228,0xc2c862322e9c97d6244a3506655da95f05246fd8,4980388,36831950808,TRUE,,
1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,WMATIC,USDC,4.019490663,1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,erc721,0.9052173,0x48a3901e62bdbe686fecf6bd7927372d26555228,0xc2c862322e9c97d6244a3506655da95f05246fd8,4980388,36831950808,TRUE,,
1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,WMATIC,USDC,4.019490663,1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,erc721,0.9052173,0x48a3901e62bdbe686fecf6bd7927372d26555228,0xc2c862322e9c97d6244a3506655da95f05246fd8,4980388,36831950808,TRUE,,
1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,WMATIC,USDC,4.019490663,1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,erc721,0.91450158,0x48a3901e62bdbe686fecf6bd7927372d26555228,0xc2c862322e9c97d6244a3506655da95f05246fd8,4980388,36831950808,TRUE,,
1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,WMATIC,USDC,4.019490663,1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,erc721,0.909854798,0x48a3901e62bdbe686fecf6bd7927372d26555228,0xc2c862322e9c97d6244a3506655da95f05246fd8,4980388,36831950808,TRUE,,
1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,WMATIC,USDC,4.019490663,1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,erc721,0.909854798,0x48a3901e62bdbe686fecf6bd7927372d26555228,0xc2c862322e9c97d6244a3506655da95f05246fd8,4980388,36831950808,TRUE,,
1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,WMATIC,USDC,4.019490663,1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,erc721,0.9052173,0x48a3901e62bdbe686fecf6bd7927372d26555228,0xc2c862322e9c97d6244a3506655da95f05246fd8,4980388,36831950808,TRUE,,
1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,WMATIC,USDC,4.019490663,1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,erc721,0.909854798,0x48a3901e62bdbe686fecf6bd7927372d26555228,0xc2c862322e9c97d6244a3506655da95f05246fd8,4980388,36831950808,TRUE,,
1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,WMATIC,USDC,4.019490663,1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,erc721,0.909854798,0x48a3901e62bdbe686fecf6bd7927372d26555228,0xc2c862322e9c97d6244a3506655da95f05246fd8,4980388,36831950808,TRUE,,
1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,WMATIC,USDC,4.019490663,1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,erc721,0.9052173,0x48a3901e62bdbe686fecf6bd7927372d26555228,0xc2c862322e9c97d6244a3506655da95f05246fd8,4980388,36831950808,TRUE,,
1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,WMATIC,USDC,4.019490663,1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,erc721,0.9052173,0x48a3901e62bdbe686fecf6bd7927372d26555228,0xc2c862322e9c97d6244a3506655da95f05246fd8,4980388,36831950808,TRUE,,
1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,WMATIC,USDC,4.019490663,1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,erc721,0.9052173,0x48a3901e62bdbe686fecf6bd7927372d26555228,0xc2c862322e9c97d6244a3506655da95f05246fd8,4980388,36831950808,TRUE,,
1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,WMATIC,USDC,4.019490663,1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,erc721,0.90985944,0x48a3901e62bdbe686fecf6bd7927372d26555228,0xc2c862322e9c97d6244a3506655da95f05246fd8,4980388,36831950808,TRUE,,
1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,WMATIC,USDC,4.019490663,1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,erc721,0.91450158,0x48a3901e62bdbe686fecf6bd7927372d26555228,0xc2c862322e9c97d6244a3506655da95f05246fd8,4980388,36831950808,TRUE,,
1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,WMATIC,USDC,4.019490663,1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,erc721,0.90985944,0x48a3901e62bdbe686fecf6bd7927372d26555228,0xc2c862322e9c97d6244a3506655da95f05246fd8,4980388,36831950808,TRUE,,
1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,WMATIC,USDC,4.019490663,1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,erc721,0.90985944,0x48a3901e62bdbe686fecf6bd7927372d26555228,0xc2c862322e9c97d6244a3506655da95f05246fd8,4980388,36831950808,TRUE,,
1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,WMATIC,USDC,4.019490663,1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,erc721,0.90985944,0x48a3901e62bdbe686fecf6bd7927372d26555228,0xc2c862322e9c97d6244a3506655da95f05246fd8,4980388,36831950808,TRUE,,
1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,WMATIC,USDC,4.019490663,1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,erc721,0.9052173,0x48a3901e62bdbe686fecf6bd7927372d26555228,0xc2c862322e9c97d6244a3506655da95f05246fd8,4980388,36831950808,TRUE,,
1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,WMATIC,USDC,4.019490663,1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,erc721,0.909854798,0x48a3901e62bdbe686fecf6bd7927372d26555228,0xc2c862322e9c97d6244a3506655da95f05246fd8,4980388,36831950808,TRUE,,
1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,WMATIC,USDC,4.019490663,1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,erc721,0.90985944,0x48a3901e62bdbe686fecf6bd7927372d26555228,0xc2c862322e9c97d6244a3506655da95f05246fd8,4980388,36831950808,TRUE,,
1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,WMATIC,USDC,4.019490663,1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,erc721,0.8820066,0x48a3901e62bdbe686fecf6bd7927372d26555228,0xc2c862322e9c97d6244a3506655da95f05246fd8,4980388,36831950808,TRUE,,
1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,WMATIC,USDC,4.019490663,1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,erc721,0.90985944,0x48a3901e62bdbe686fecf6bd7927372d26555228,0xc2c862322e9c97d6244a3506655da95f05246fd8,4980388,36831950808,TRUE,,
1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,WMATIC,USDC,4.019490663,1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,erc721,0.9052173,0x48a3901e62bdbe686fecf6bd7927372d26555228,0xc2c862322e9c97d6244a3506655da95f05246fd8,4980388,36831950808,TRUE,,
1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,WMATIC,USDC,4.019490663,1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,erc721,0.90985944,0x48a3901e62bdbe686fecf6bd7927372d26555228,0xc2c862322e9c97d6244a3506655da95f05246fd8,4980388,36831950808,TRUE,,
1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,WMATIC,USDC,4.019490663,1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,erc721,0.909854798,0x48a3901e62bdbe686fecf6bd7927372d26555228,0xc2c862322e9c97d6244a3506655da95f05246fd8,4980388,36831950808,TRUE,,
1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,WMATIC,USDC,4.019490663,1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,erc721,0.91450158,0x48a3901e62bdbe686fecf6bd7927372d26555228,0xc2c862322e9c97d6244a3506655da95f05246fd8,4980388,36831950808,TRUE,,
1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,WMATIC,USDC,4.019490663,1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,erc721,0.909854798,0x48a3901e62bdbe686fecf6bd7927372d26555228,0xc2c862322e9c97d6244a3506655da95f05246fd8,4980388,36831950808,TRUE,,
1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,WMATIC,USDC,4.019490663,1/8/2025 3:55,0x5bfc9432fc1d1694c30afc629a252c1ba6ee638c98db508ba482ede74ef23762,erc721,0.8820066,0x48a3901e62bdbe686fecf6bd7927372d26555228,0xc2c862322e9c97d6244a3506655da95f05246fd8,4980388,36831950808,TRUE,,
1/8/2025 4:02,0x53f965007a8e457e9c3fb6d1ea81e93a8aa66ff4fd1a38c5addf3f14c642dd77,WMATIC,USDC,1.00996939,1/8/2025 4:02,0x53f965007a8e457e9c3fb6d1ea81e93a8aa66ff4fd1a38c5addf3f14c642dd77,erc721,0.95381785,0x48a3901e62bdbe686fecf6bd7927372d26555228,0xc2c862322e9c97d6244a3506655da95f05246fd8,1550482,37265912786,TRUE,,
1/8/2025 4:02,0x53f965007a8e457e9c3fb6d1ea81e93a8aa66ff4fd1a38c5addf3f14c642dd77,WMATIC,USDC,1.00996939,1/8/2025 4:02,0x53f965007a8e457e9c3fb6d1ea81e93a8aa66ff4fd1a38c5addf3f14c642dd77,erc721,0.95381785,0x48a3901e62bdbe686fecf6bd7927372d26555228,0xc2c862322e9c97d6244a3506655da95f05246fd8,1550482,37265912786,TRUE,,
1/8/2025 4:02,0x53f965007a8e457e9c3fb6d1ea81e93a8aa66ff4fd1a38c5addf3f14c642dd77,WMATIC,USDC,1.00996939,1/8/2025 4:02,0x53f965007a8e457e9c3fb6d1ea81e93a8aa66ff4fd1a38c5addf3f14c642dd77,erc721,0.953813197,0x48a3901e62bdbe686fecf6bd7927372d26555228,0xc2c862322e9c97d6244a3506655da95f05246fd8,1550482,37265912786,TRUE,,
1/8/2025 4:02,0x53f965007a8e457e9c3fb6d1ea81e93a8aa66ff4fd1a38c5addf3f14c642dd77,WMATIC,USDC,1.00996939,1/8/2025 4:02,0x53f965007a8e457e9c3fb6d1ea81e93a8aa66ff4fd1a38c5addf3f14c642dd77,erc721,0.95381785,0x48a3901e62bdbe686fecf6bd7927372d26555228,0xc2c862322e9c97d6244a3506655da95f05246fd8,1550482,37265912786,TRUE,,
1/8/2025 4:02,0x53f965007a8e457e9c3fb6d1ea81e93a8aa66ff4fd1a38c5addf3f14c642dd77,WMATIC,USDC,1.00996939,1/8/2025 4:02,0x53f965007a8e457e9c3fb6d1ea81e93a8aa66ff4fd1a38c5addf3f14c642dd77,erc721,0.953813197,0x48a3901e62bdbe686fecf6bd7927372d26555228,0xc2c862322e9c97d6244a3506655da95f05246fd8,1550482,37265912786,TRUE,,
1/8/2025 4:02,0x53f965007a8e457e9c3fb6d1ea81e93a8aa66ff4fd1a38c5addf3f14c642dd77,WMATIC,USDC,1.00996939,1/8/2025 4:02,0x53f965007a8e457e9c3fb6d1ea81e93a8aa66ff4fd1a38c5addf3f14c642dd77,erc721,0.953813197,0x48a3901e62bdbe686fecf6bd7927372d26555228,0xc2c862322e9c97d6244a3506655da95f05246fd8,1550482,37265912786,TRUE,,
1/8/2025 4:18,0x2d81ee6cb60d3550e0c9dfde62f1d6a12a72836b3fbc305ea2085156b63530e1,USDC,USDC,9.176976121,1/8/2025 4:18,0x2d81ee6cb60d3550e0c9dfde62f1d6a12a72836b3fbc305ea2085156b63530e1,erc721,8.99793817,0xba9a3c0a22baebe8c4926227bde32d6edc0d5d28,0x7598e84b2e114ab62cab288ce5f7d5f6bad35bba,671639,32049477687,TRUE,,
3/17/2025 6:53,0xa544fda77bdf06d3d21338ca3be5354880e497979588e7de83d14beaa3c8fbe2,USDC,WAVAX,16.70599799,3/17/2025 6:53,0xa544fda77bdf06d3d21338ca3be5354880e497979588e7de83d14beaa3c8fbe2,erc721,16.236,0xf70da97812cb96acdf810712aa562db8dfa3dbef,0xe0b062d028236fa09fe33db8019ffeeee6bf79ed,426003,2560926415,TRUE,,
3/17/2025 10:00,0x4c4e3b4eb3aa6d3371e9ecc2ccf4abc3dc85e35ff94b7ca3ad18697fd2dffeef,USDC,WAVAX,2.446478532,3/17/2025 10:00,0x4c4e3b4eb3aa6d3371e9ecc2ccf4abc3dc85e35ff94b7ca3ad18697fd2dffeef,erc1155,2.381498,0xf70da97812cb96acdf810712aa562db8dfa3dbef,0xe0b062d028236fa09fe33db8019ffeeee6bf79ed,420371,2744602030,TRUE,,
3/17/2025 9:14,0xbdfec519db1c667d24b1b0a2c7e103380e4a412e79ab05ceb4238d1b38beaa92,USDC,WAVAX,2.618654869,3/17/2025 9:14,0xbdfec519db1c667d24b1b0a2c7e103380e4a412e79ab05ceb4238d1b38beaa92,erc1155,2.54957,0xf70da97812cb96acdf810712aa562db8dfa3dbef,0xe0b062d028236fa09fe33db8019ffeeee6bf79ed,432406,3364864312,TRUE,,
1/8/2025 16:32,0xbfa9ac30047c1a924ea14e272c1f3734cfade0d90c6af8ac97a821bf972cbf7b,USDT,WMATIC,0.000460947,1/8/2025 16:32,0xbfa9ac30047c1a924ea14e272c1f3734cfade0d90c6af8ac97a821bf972cbf7b,erc721,0.000450459,0x8d08536f78013e07b36fb01ef796bb7dc36e11c8,0xc2c862322e9c97d6244a3506655da95f05246fd8,497673,85769836216,TRUE,,
1/8/2025 16:32,0xbfa9ac30047c1a924ea14e272c1f3734cfade0d90c6af8ac97a821bf972cbf7b,USDT,WETH,0.000464411,1/8/2025 16:32,0xbfa9ac30047c1a924ea14e272c1f3734cfade0d90c6af8ac97a821bf972cbf7b,erc721,0.000450459,0x8d08536f78013e07b36fb01ef796bb7dc36e11c8,0xc2c862322e9c97d6244a3506655da95f05246fd8,497673,85769836216,TRUE,,
1/8/2025 4:00,0x80bc4c8b47df7b73da9e996cc3ce9d5c6e95caec19be5e88098503fb8efbfd6b,WMATIC,USDC,4.386211019,1/8/2025 4:00,0x80bc4c8b47df7b73da9e996cc3ce9d5c6e95caec19be5e88098503fb8efbfd6b,erc721,3.3022737,0x48a3901e62bdbe686fecf6bd7927372d26555228,0xc2c862322e9c97d6244a3506655da95f05246fd8,1132739,36140673274,TRUE,,
